district,block,sr_no,gram_panchayat,ward_no,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,2,BC-A Other than Woman,BC_A,0,Kuldeep,Bant Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,3,Woman,NONE,1,Anisha,Gurtej Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,4,Woman,NONE,1,Reshmi Devi,Amarjeet,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,5,SC Woman,SC,1,Jito,Shyam Lal,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,6,Other than Woman,NONE,0,Nasreen,Raj Ali,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,9,Fatehpur Diwanwala,7,Other than Woman,NONE,0,Vikram Kumar,Gopal Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,1,Woman,NONE,1,Baljit Kaur,Khem Singh,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,2,SC Woman,SC,1,Rekha,Dev Raj,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,3,Woman,NONE,1,Bimla,Haridyal,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,4,Other than Woman,NONE,0,Nirmal Kumar,Sheesh Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,5,Other than Woman,NONE,0,Poonam Rani,Brij Bhushan,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,6,Other than Woman,NONE,0,Des Raj,Tara Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,7,Other than Woman,NONE,0,Piara Lal,Hukam Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,10,Ganeshpur Bhoria,8,BC-A Other than Woman,BC_A,0,Mandeep Singh,Surjan Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,1,Woman,NONE,1,Surinder Kaur,Gurbachan Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,2,Other than Woman,NONE,0,Sandeep Singh,Raghubir Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,3,Other than Woman,NONE,0,Harjeet Kaur,Rajesh Kumar,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,4,Other than Woman,NONE,0,Manga Ram,Ram Karan,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,5,SC Woman,SC,1,Raju Devi,Salag Ram,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,6,BC-A Other than Woman,BC_A,0,Ghunger Singh,Nirmal Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,11,Gariran,7,Woman,NONE,1,Santosh Kaur,Gurmit Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,1,SC Woman,SC,1,Chhindi Devi,Kamal Chand,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,2,Woman,NONE,1,Sangeeta Devi,Rajiv Sharma,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,3,Woman,NONE,1,Manjeet Kaur,Vikram Giri,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,4,BC-A Other than Woman,BC_A,0,Bal Ram Singh,Rattan Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,5,SC Other than Woman,SC,0,Bhola Ram,Bangali Ram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,6,Other than Woman,NONE,0,Harmeet Singh,Ujaggar Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,7,Other than Woman,NONE,0,Rohit Kumar,Satyapal,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,12,Gorakh Nath,8,Other than Woman,NONE,0,Vinod Kumar,Chinta Mani,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,1,Other than Woman,NONE,0,Kewal Ram,Ramanand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,2,Other than Woman,NONE,0,Ghanshyam,Patram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,3,SC Woman,SC,1,Vidya Devi,Purushotam,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,4,Woman,NONE,1,Kanchan,Omdutt,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,5,Other than Woman,NONE,0,Basdev,Sawan Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,6,Other than Woman,NONE,0,Amer Chand,Jagat Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,13,Jabrot,7,Woman,NONE,1,Seema Devi,Devraj,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,1,BC-A Other than Woman,BC_A,0,Shiv Kumar,Nath Chand,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,2,SC Woman,SC,1,Usha Devi,Mahinder,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,3,Woman,NONE,1,Neelam Sharma,Devanand,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,4,SC Other than Woman,SC,0,Sanjeev Kumar,Jagat Ram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,5,Other than Woman,NONE,0,Mandeep,Sulekh Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,6,SC Other than Woman,SC,0,Sonia,Gurbachan,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,7,Woman,NONE,1,Kanta Devi,Hardish,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,14,Janouli,8,Other than Woman,NONE,0,Rajinder Kumar,Gurbakash,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,1,Woman,NONE,1,Jasbir Kaur,Jasveer Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,2,Other than Woman,NONE,0,Mukhtiar Singh,Jai Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,3,Other than Woman,NONE,0,Jasbir Singh,Shiv Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,4,SC Other than Woman,SC,0,Shyam Lal,Dhani Ram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,5,Woman,NONE,1,Mandeep Kaur,Jasmeet Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,6,SC Woman,SC,1,Swaran Kaur,Kapoor Singh,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,7,Other than Woman,NONE,0,Surinder Singh,Nanak Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,15,Johluwal,8,BC-A Other than Woman,BC_A,0,Kulwant Singh,Charan Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,1,Other than Woman,NONE,0,Sohan Lal,Raja Ram,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,2,SC Other than Woman,SC,0,Anuradha,Sanjeev Kumar,0,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,3,Other than Woman,NONE,0,Sapna Devi,Satish Kumar,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,4,Woman,NONE,1,Neha Rani,Dev Darshan,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,5,Other than Woman,NONE,0,Narender Kumar,Mathu Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,6,SC Other than Woman,SC,0,Bhagat Ram,Ramkishan,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,7,SC Woman,SC,1,Renu Bala,Rajesh Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,16,Kandiala,8,SC Woman,SC,1,Lajwanti,Vinod Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,1,Woman,NONE,1,Rosie Kaur Urf,Mewa Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,2,Other than Woman,NONE,0,Harmesh Singh,Jagir Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,3,Other than Woman,NONE,0,Balbir Singh,Nasib Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,4,BC-A Other than Woman,BC_A,0,Sohan Singh,Amar Singh,0,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,5,Other than Woman,NONE,0,Lakshman Singh,Gurbksh Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,6,Other than Woman,NONE,0,Gurdeep Singh,Iqubal Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,7,Woman,NONE,1,Babli,Haider Ali,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,8,Other than Woman,NONE,0,Jasvir Singh,Pal Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,9,Other than Woman,NONE,0,Gurjant Singh,Gurmukh Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,10,Woman,NONE,1,Ramanjeet Kaur,Lakhvir Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,17,Karanpur,11,SC Woman,SC,1,Kunti Devi,Harvinder Singh,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,1,SC Woman,SC,1,Manisha,Raj Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,2,Other than Woman,NONE,0,Mohinder Singh,Gurbaksh Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,3,Other than Woman,NONE,0,Satpal,Mehar Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,4,Woman,NONE,1,Vacant,,0,1,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,5,BC-A Other than Woman,BC_A,0,Deepak Kumar,Banarsi Dass,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,6,Other than Woman,NONE,0,Poonam Sharma,Rakesh Sharma,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,18,Kedarpur,7,Woman,NONE,1,Angana Devi,Krishan Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,1,SC Woman,SC,1,Anju Devi,Pal Singh,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,2,Other than Woman,NONE,0,Karam Chand,Som Nath,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,3,BC-A Other than Woman,BC_A,0,Ramesh Chand,Yad Ram,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,4,Woman,NONE,1,Manpreet Kaur,Gurvinder Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,5,Woman,NONE,1,Urmila Devi,Lalit Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,6,Other than Woman,NONE,0,Gurmeet,Tara Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,19,Kharkua,7,Other than Woman,NONE,0,Madan Lal,Bachna Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,1,Other than Woman,NONE,0,Nirmala Devi,Pawan Kumar,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,2,SC Woman,SC,1,Neeta Devi,Pardeep Kumar,0,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,3,Other than Woman,NONE,0,Manohar Lal,Ram Rattan,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,4,Woman,NONE,1,Usha Rani,Ashok Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,5,Other than Woman,NONE,0,Ashok Kumar,Hukam Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,6,Woman,NONE,1,Rajrani,Pawan Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,7,BC-A Other than Woman,BC_A,0,Gurcharan Singh,Ram Karan,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,8,Other than Woman,NONE,0,Dhanvir Singh,Surinder Kumar,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,20,Kheranwali,9,Other than Woman,NONE,0,Mohan Lal,Ram Dhan,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,1,Other than Woman,NONE,0,Suresh Kumar,Ram Rattan,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,2,Other than Woman,NONE,0,Chander Mohan,Babu Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,3,SC Woman,SC,1,Rita Devi,Desh Raj,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,4,SC Other than Woman,SC,0,Rakesh Kumar,Amar Singh,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,5,SC Woman,SC,1,Prem Lata,Karam Singh,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,21,Khoi,6,SC Other than Woman,SC,0,Bhawani Devi,Yograj,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,1,BC-A Other than Woman,BC_A,0,Jwala Ram,Sunder Ram,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,2,Woman,NONE,1,Sandhya,Paramhans,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,3,Other than Woman,NONE,0,Satnam Singh,Harmesh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,4,Woman,NONE,1,Kulwant Kaur,Gurcharan Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,5,Other than Woman,NONE,0,Kanchan,Ramji Tiwari,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,6,Woman,NONE,1,Darshana,Gurcharan,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,22,Khokhra,7,Other than Woman,NONE,0,Krishan Kumar,Banwari Lal,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,1,Other than Woman,NONE,0,Mehar Singh,Gurnam Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,2,BC-A Other than Woman,BC_A,0,Jaimal Singh,Swaran Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,3,Other than Woman,NONE,0,Jagtar Singh,Harbans Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,4,Other than Woman,NONE,0,Chinda Singh,Gurdev Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,5,Woman,NONE,1,Harpreet Kaur,Balvinder Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,23,Khol Mola,6,Woman,NONE,1,Jaswinder Kaur,Chinda Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,1,Other than Woman,NONE,0,Surinder Singh,Charan Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,2,Other than Woman,NONE,0,Gurcharan Singh,Nihal Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,3,Woman,NONE,1,Rajji Devi,Parkash Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,4,Woman,NONE,1,Goldy,Mohan Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,5,BC-A Other than Woman,BC_A,0,Chanan Singh,Pakhar Singh,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,24,Kholfateh Singh,6,Other than Woman,NONE,0,Harchand Singh,Jagmal Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,1,Woman,NONE,1,Vacant,,0,1,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,2,Other than Woman,NONE,0,Gurmeet Singh,Gurcharan Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,3,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,4,Other than Woman,NONE,0,Balbir Singh,Malook Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,5,BC-A Other than Woman,BC_A,0,Satnam Singh,Dayal Singh,0,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,6,Other than Woman,NONE,0,Mela Singh,Surta Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,7,Other than Woman,NONE,0,Jaswinder Kaur,Jaspal Singh,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,8,Other than Woman,NONE,0,Satnam Singh,Lal Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,25,Kiratpur,9,Woman,NONE,1,Kiran Bala,Balkar Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,1,Other than Woman,NONE,0,Bhag Singh,Inder Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,2,Other than Woman,NONE,0,Jodha Ram,Hans Raj,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,3,BC-A Other than Woman,BC_A,0,Prem Chand,Baru Ram,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,4,SC Other than Woman,SC,0,Gurbhajan Singh,Sucha Singh,0,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,5,Woman,NONE,1,Reena Rani,Karam Chand,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,6,Other than Woman,NONE,0,Pushpender,Triloksingh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,7,SC Other than Woman,SC,0,Ajmer Singh,Kartar Singh,0,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,8,SC Woman,SC,1,Anju Bala,Shmbhu,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,26,Kona,9,SC Woman,SC,1,Pushpinder Kaur,Raj Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,1,Woman,NONE,1,Poonam,Shiv Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,2,Woman,NONE,1,Achhro Devi,Keshar Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,3,BC-A Other than Woman,BC_A,0,Ashlam,Deen Mohammed,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,4,Other than Woman,NONE,0,Sohan Lal,Jagdish Chand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,5,SC Other than Woman,SC,0,Babali,Chet Ram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,6,Other than Woman,NONE,0,Sat Pal,Ram Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,7,Other than Woman,NONE,0,Shyam Lal,Bhagat Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,27,Magniwala,8,SC Woman,SC,1,Vacant,,0,1,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,1,Woman,NONE,1,Vacant,,0,1,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,2,BC-A Other than Woman,BC_A,0,Vacant,,0,1,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,3,Other than Woman,NONE,0,Dinesh Kumar,Telu Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,4,Woman,NONE,1,Bimla Panwar,Tarsem Chand,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,5,Other than Woman,NONE,0,Dharam Pal,Kirat Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,6,Other than Woman,NONE,0,Manohar Lal,Laxman Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,28,Mallha,7,SC Woman,SC,1,Chinto Devi,Tek Chand,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,1,SC Woman,SC,1,Komal,Manoj Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,2,BC-A Other than Woman,BC_A,0,Sanjeev Kumar,Tarsem Kumar,0,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,3,Other than Woman,NONE,0,Gurnam Singh,Narata Ram,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,4,SC Other than Woman,SC,0,Gurnam,Roop Chand,0,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,5,Woman,NONE,1,Mohni Devi,Gurcharan Singh,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,6,Woman,NONE,1,Meenu Devi,Vimal Kumar,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,7,Other than Woman,NONE,0,Amit Kumar,Virish Kumar,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,8,Woman,NONE,1,Sarita,Ache Lal,0,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,9,Other than Woman,NONE,0,Geeta Gupta,Sourabh Gupta,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,10,Other than Woman,NONE,0,Seema Singh,Subash Kumar,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,11,SC Woman,SC,1,Rimpi Devi,Sanjuram,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,12,SC Other than Woman,SC,0,Ramgopal,Deepram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,29,Maranwala,13,Other than Woman,NONE,0,Manohar Lal,Ramrattan,0,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,1,Other than Woman,NONE,0,Mangat Singh,Parshotam Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,2,Woman,NONE,1,Komalpreet Kaur,Sumer Singh,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,3,SC Other than Woman,SC,0,Kewal Kumar,Rana Ram,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,4,BC-A Other than Woman,BC_A,0,Guljar,Mangu,1,0,Backward Class,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,5,Other than Woman,NONE,0,Gurdeep Singh,Chattar Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,6,SC Woman,SC,1,Reenu Devi,Bijinder Kumar,1,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,7,SC Other than Woman,SC,0,Sikander,Mahipal,1,0,Scheduled Caste,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,30,Miranpur Bakshiwala,8,SC Woman,SC,1,Suman,Gurcharan,0,0,Scheduled Caste (Women),latin,,2180,Panchkula.pdf
Panchkula,Pinjore,31,Nagal Routal,1,Other than Woman,NONE,0,Somnath,Gianchand,1,0,Unreserved,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,31,Nagal Routal,2,Woman,NONE,1,Rekha Devi,Mukesh Kumar,1,0,Women,latin,,2180,Panchkula.pdf
Panchkula,Pinjore,31,Nagal Routal,3,Other than Woman,NONE,0,Jaswinder,Maan Singh,1,0,Unreserved,latin,,2180,Panchkula.pdf
